year,OCC_CODE,OCC_TITLE,TOT_EMP,H_MEAN,A_MEAN,total employment,EMP_SHR
2018,49-9061,Camera and Photographic Equipment Repairers,3690,20.45,42540.0,434193810,8.498508995326304e-06
2018,49-9062,Medical Equipment Repairers,46320,25.34,52710.0,434193810,0.0001066804706405188
2018,49-9063,Musical Instrument Repairers and Tuners,8450,18.81,39110.0,434193810,1.9461355287400342e-05
2018,49-9064,Watch Repairers,2610,21.55,44830.0,434193810,6.011140508889337e-06
2018,49-9069,"Precision Instrument and Equipment Repairers, All Other",10930,27.91,58060.0,434193810,2.5173090330329674e-05
2018,49-9070,"Maintenance and Repair Workers, General",1384240,19.72,41020.0,434193810,0.0031880694015421363
2018,49-9071,"Maintenance and Repair Workers, General",1384240,19.72,41020.0,434193810,0.0031880694015421363
2018,49-9080,Wind Turbine Service Technicians,5580,27.88,58000.0,434193810,1.2851403846590996e-05
2018,49-9081,Wind Turbine Service Technicians,5580,27.88,58000.0,434193810,1.2851403846590996e-05
2018,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",347350,19.25,40040.0,434193810,0.0007999883738554448
2018,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",32920,17.49,36390.0,434193810,7.581867645694903e-05
2018,49-9092,Commercial Divers,3380,28.59,59470.0,434193810,7.784542114960138e-06
2018,49-9093,"Fabric Menders, Except Garment",400,16.13,33550.0,434193810,9.21247587569247e-07
2018,49-9094,Locksmiths and Safe Repairers,16970,21.03,43740.0,434193810,3.90839289026253e-05
2018,49-9095,Manufactured Building and Mobile Home Installers,2920,15.82,32910.0,434193810,6.725107389255503e-06
2018,49-9096,Riggers,20970,24.68,51330.0,434193810,4.829640477831778e-05
2018,49-9097,Signal and Track Switch Repairers,7730,32.6,67800.0,434193810,1.78031096297757e-05
2018,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",105040,15.09,31390.0,434193810,0.00024191961649568425
2018,49-9099,"Installation, Maintenance, and Repair Workers, All Other",157030,20.7,43050.0,434193810,0.00036165877168999717
2018,51-1000,Supervisors of Production Workers,622790,30.93,64340.0,434193810,0.0014343594626556283
2018,51-1010,First-Line Supervisors of Production and Operating Workers,622790,30.93,64340.0,434193810,0.0014343594626556283
2018,51-1011,First-Line Supervisors of Production and Operating Workers,622790,30.93,64340.0,434193810,0.0014343594626556283
2018,51-2000,Assemblers and Fabricators,1831200,17.14,35650.0,434193810,0.004217471455892013
2018,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",43150,26.7,55530.0,434193810,9.937958350903253e-05
2018,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",43150,26.7,55530.0,434193810,9.937958350903253e-05
2018,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",287630,17.26,35910.0,434193810,0.0006624461090313563
2018,51-2021,"Coil Winders, Tapers, and Finishers",12190,17.6,36610.0,434193810,2.8075020231172804e-05
2018,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",275450,17.25,35880.0,434193810,0.0006343941199898727
2018,51-2030,Engine and Other Machine Assemblers,48200,21.79,45330.0,434193810,0.00011101033430209426
2018,51-2031,Engine and Other Machine Assemblers,48200,21.79,45330.0,434193810,0.00011101033430209426
2018,51-2040,Structural Metal Fabricators and Fitters,76090,20.02,41640.0,434193810,0.00017524432234536
2018,51-2041,Structural Metal Fabricators and Fitters,76090,20.02,41640.0,434193810,0.00017524432234536
2018,51-2090,Miscellaneous Assemblers and Fabricators,1376130,16.49,34300.0,434193810,0.00316939110670417
2018,51-2091,Fiberglass Laminators and Fabricators,21190,17.39,36170.0,434193810,4.880309095148086e-05
2018,51-2093,Timing Device Assemblers and Adjusters,780,18.01,37460.0,434193810,1.7964327957600316e-06
2018,51-2098,"Assemblers and Fabricators, All Other, Including Team Assemblers",1354150,16.48,34270.0,434193810,0.0031187685517672396
2018,51-3000,Food Processing Workers,801770,14.46,30090.0,434193810,0.0018465716957134879
2018,51-3010,Bakers,180010,13.78,28660.0,434193810,0.0004145844455958504
2018,51-3011,Bakers,180010,13.78,28660.0,434193810,0.0004145844455958504
2018,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",365660,14.38,29910.0,434193810,0.0008421584821764271
2018,51-3021,Butchers and Meat Cutters,133670,15.97,33210.0,434193810,0.0003078579125759531
2018,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",156440,13.36,27790.0,434193810,0.00036029993149833253
2018,51-3023,Slaughterers and Meat Packers,75550,13.68,28450.0,434193810,0.00017400063810214152
2018,51-3090,Miscellaneous Food Processing Workers,256100,15.07,31340.0,434193810,0.0005898287679412104
2018,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",21060,15.74,32730.0,434193810,4.850368548552086e-05
2018,51-3092,Food Batchmakers,160160,15.43,32090.0,434193810,0.0003688675340627265
2018,51-3093,Food Cooking Machine Operators and Tenders,32260,15.23,31690.0,434193810,7.429861793745977e-05
2018,51-3099,"Food Processing Workers, All Other",42620,13.26,27590.0,434193810,9.815893045550327e-05
2018,51-4000,Metal Workers and Plastic Workers,1940370,19.94,41480.0,434193810,0.004468902953729349
2018,51-4010,Computer Control Programmers and Operators,171920,21.13,43940.0,434193810,0.0003959522131372624
2018,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",148150,20.17,41960.0,434193810,0.00034120707524595985
2018,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",23770,27.07,56300.0,434193810,5.47451378913025e-05
2018,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",120630,18.35,38170.0,434193810,0.0002778252412211957
2018,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",75610,17.61,36620.0,434193810,0.00017413882524027692
2018,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",18330,19.6,40770.0,434193810,4.2216170700360745e-05
2018,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",26700,19.61,40790.0,434193810,6.149327647024724e-05
2018,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",318860,18.0,37450.0,434193810,0.0007343725144308253
2018,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",186640,17.4,36180.0,434193810,0.00042985412435981067
2018,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",11400,19.95,41490.0,434193810,2.625555624572354e-05
2018,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",71870,17.64,36690.0,434193810,0.00016552516029650445
2018,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",29510,19.76,41090.0,434193810,6.79650407729212e-05
2018,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",19440,21.39,44490.0,434193810,4.47726327558654e-05
2018,51-4040,Machinists,384350,21.75,45250.0,434193810,0.0008852037757056002
2018,51-4041,Machinists,384350,21.75,45250.0,434193810,0.0008852037757056002
2018,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",25520,19.79,41160.0,434193810,5.8775596086917956e-05
2018,51-4051,Metal-Refining Furnace Operators and Tenders,17670,20.1,41810.0,434193810,4.069611218087149e-05
2018,51-4052,"Pourers and Casters, Metal",7850,19.07,39670.0,434193810,1.8079483906046473e-05
2018,51-4060,"Model Makers and Patternmakers, Metal and Plastic",8090,25.69,53430.0,434193810,1.863223245858802e-05
2018,51-4061,"Model Makers, Metal and Plastic",5210,27.36,56920.0,434193810,1.1999249828089443e-05
2018,51-4062,"Patternmakers, Metal and Plastic",2880,22.66,47130.0,434193810,6.6329826304985786e-06
2018,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",179710,16.44,34200.0,434193810,0.00041389350990517345
2018,51-4071,Foundry Mold and Coremakers,15600,17.7,36820.0,434193810,3.592865591520063e-05
2018,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",164110,16.32,33950.0,434193810,0.0003779648539899728
2018,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",133840,18.03,37510.0,434193810,0.00030824944280067007
2018,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",133840,18.03,37510.0,434193810,0.00030824944280067007
2018,51-4110,Tool and Die Makers,72700,25.79,53650.0,434193810,0.00016743674904071064
2018,51-4111,Tool and Die Makers,72700,25.79,53650.0,434193810,0.00016743674904071064
2018,51-4120,"Welding, Soldering, and Brazing Workers",424270,21.12,43930.0,434193810,0.000977144284945011
2018,51-4121,"Welders, Cutters, Solderers, and Brazers",389190,21.33,44360.0,434193810,0.0008963508715151881
2018,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",35080,18.83,39160.0,434193810,8.079341342982297e-05
2018,51-4190,Miscellaneous Metal Workers and Plastic Workers,100470,18.24,37940.0,434193810,0.00023139436280770562
2018,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",19690,18.77,39050.0,434193810,4.534841249809619e-05
2018,51-4192,"Layout Workers, Metal and Plastic",8170,22.78,47380.0,434193810,1.881648197610187e-05
2018,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",40070,16.74,34830.0,434193810,9.228597708474932e-05
2018,51-4194,"Tool Grinders, Filers, and Sharpeners",7070,19.66,40890.0,434193810,1.628305111028644e-05
2018,51-4199,"Metal Workers and Plastic Workers, All Other",25470,18.34,38140.0,434193810,5.86604401384718e-05
2018,51-5100,Printing Workers,249140,18.39,38260.0,434193810,0.0005737990599175055
2018,51-5110,Printing Workers,249140,18.39,38260.0,434193810,0.0005737990599175055
2018,51-5111,Prepress Technicians and Workers,29990,20.31,42240.0,434193810,6.907053787800429e-05
2018,51-5112,Printing Press Operators,173470,18.49,38470.0,434193810,0.0003995220475390932
2018,51-5113,Print Binding and Finishing Workers,45690,16.76,34850.0,434193810,0.00010522950569009724
2018,51-6000,"Textile, Apparel, and Furnishings Workers",574130,13.31,27690.0,434193810,0.0013222896936278294
2018,51-6010,Laundry and Dry-Cleaning Workers,213350,11.77,24480.0,434193810,0.0004913704320197471
2018,51-6011,Laundry and Dry-Cleaning Workers,213350,11.77,24480.0,434193810,0.0004913704320197471
2018,51-6020,"Pressers, Textile, Garment, and Related Materials",38320,11.57,24060.0,434193810,8.825551888913386e-05
2018,51-6021,"Pressers, Textile, Garment, and Related Materials",38320,11.57,24060.0,434193810,8.825551888913386e-05
2018,51-6030,Sewing Machine Operators,136450,12.98,26990.0,434193810,0.00031426058330955936
2018,51-6031,Sewing Machine Operators,136450,12.98,26990.0,434193810,0.00031426058330955936
2018,51-6040,Shoe and Leather Workers,12450,14.37,29900.0,434193810,2.8673831163092814e-05
2018,51-6041,Shoe and Leather Workers and Repairers,8640,14.33,29800.0,434193810,1.9898947891495735e-05
2018,51-6042,Shoe Machine Operators and Tenders,3810,14.47,30110.0,434193810,8.774883271597077e-06
2018,51-6050,"Tailors, Dressmakers, and Sewers",26500,16.04,33350.0,434193810,6.1032652676462614e-05
2018,51-6051,"Sewers, Hand",5350,14.19,29510.0,434193810,1.2321686483738679e-05
2018,51-6052,"Tailors, Dressmakers, and Custom Sewers",21150,16.5,34330.0,434193810,4.871096619272394e-05
2018,51-6060,"Textile Machine Setters, Operators, and Tenders",75490,14.37,29880.0,434193810,0.00017386245096400615
2018,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,9330,14.39,29930.0,434193810,2.1488099980052688e-05
2018,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",13310,14.16,29440.0,434193810,3.065451347636669e-05
2018,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",21190,14.65,30470.0,434193810,4.880309095148086e-05
2018,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",31650,14.26,29660.0,434193810,7.289371536641667e-05
2018,51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",71570,17.18,35740.0,434193810,0.00016483422460582752
2018,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",18130,17.07,35500.0,434193810,4.175554690657612e-05
2018,51-6092,Fabric and Apparel Patternmakers,5220,23.65,49180.0,434193810,1.2022281017778674e-05
2018,51-6093,Upholsterers,32870,17.27,35920.0,434193810,7.570352050850288e-05
2018,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",15360,14.94,31070.0,434193810,3.537590736265909e-05
2018,51-7000,Woodworkers,257840,16.19,33680.0,434193810,0.0005938361949471366
2018,51-7010,Cabinetmakers and Bench Carpenters,102100,17.59,36580.0,434193810,0.0002351484467270503
2018,51-7011,Cabinetmakers and Bench Carpenters,102100,17.59,36580.0,434193810,0.0002351484467270503
2018,51-7020,Furniture Finishers,17250,16.27,33850.0,434193810,3.972880221392378e-05
2018,51-7021,Furniture Finishers,17250,16.27,33850.0,434193810,3.972880221392378e-05
2018,51-7030,"Model Makers and Patternmakers, Wood",1280,26.7,55540.0,434193810,2.9479922802215905e-06
2018,51-7031,"Model Makers, Wood",740,25.29,52590.0,434193810,1.7043080370031069e-06
2018,51-7032,"Patternmakers, Wood",530,28.68,59650.0,434193810,1.2206530535292523e-06
2018,51-7040,"Woodworking Machine Setters, Operators, and Tenders",131240,14.98,31150.0,434193810,0.00030226133348146994
2018,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",52260,15.0,31200.0,434193810,0.00012036099731592213
2018,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",78980,14.96,31110.0,434193810,0.00018190033616554782
2018,51-7090,Miscellaneous Woodworkers,5970,16.6,34530.0,434193810,1.3749620244471011e-05
2018,51-7099,"Woodworkers, All Other",5970,16.6,34530.0,434193810,1.3749620244471011e-05
2018,51-8000,Plant and System Operators,301200,29.72,61820.0,434193810,0.000693699433439643
2018,51-8010,"Power Plant Operators, Distributors, and Dispatchers",51820,39.31,81760.0,434193810,0.00011934762496959595
2018,51-8011,Nuclear Power Reactor Operators,6280,45.82,95310.0,434193810,1.4463587124837179e-05
2018,51-8012,Power Distributors and Dispatchers,11620,41.03,85340.0,434193810,2.6762242418886626e-05
2018,51-8013,Power Plant Operators,33920,37.51,78030.0,434193810,7.812179542587215e-05
2018,51-8020,Stationary Engineers and Boiler Operators,31710,30.62,63690.0,434193810,7.303190250455206e-05
2018,51-8021,Stationary Engineers and Boiler Operators,31710,30.62,63690.0,434193810,7.303190250455206e-05
2018,51-8030,Water and Wastewater Treatment Plant and System Operators,123650,23.79,49490.0,434193810,0.0002847806605073435
2018,51-8031,Water and Wastewater Treatment Plant and System Operators,123650,23.79,49490.0,434193810,0.0002847806605073435
2018,51-8090,Miscellaneous Plant and System Operators,94010,31.94,66430.0,434193810,0.00021651621426846228
2018,51-8091,Chemical Plant and System Operators,28190,29.6,61570.0,434193810,6.492492373394268e-05
2018,51-8092,Gas Plant Operators,14620,34.36,71470.0,434193810,3.367159932565598e-05
2018,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",38930,33.96,70630.0,434193810,8.966042146017697e-05
2018,51-8099,"Plant and System Operators, All Other",12270,28.03,58300.0,434193810,2.8259269748686653e-05
2018,51-9000,Other Production Occupations,2537090,17.92,37270.0,434193810,0.005843220104865153
2018,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",132660,23.3,48470.0,434193810,0.0003055317624173408
2018,51-9011,Chemical Equipment Operators and Tenders,82880,24.55,51070.0,434193810,0.000190882500144348
2018,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",49770,21.22,44140.0,434193810,0.00011462623108330356
2018,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",190770,18.25,37960.0,434193810,0.0004393660057014631
2018,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",31890,18.3,38060.0,434193810,7.344646391895822e-05
2018,51-9022,"Grinding and Polishing Workers, Hand",30280,15.34,31900.0,434193810,6.9738442378992e-05
2018,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",128600,18.92,39360.0,434193810,0.0002961810994035129
2018,51-9030,Cutting Workers,71420,16.87,35090.0,434193810,0.00016448875676048906
2018,51-9031,"Cutters and Trimmers, Hand",10580,15.19,31600.0,434193810,2.4366998691206583e-05
2018,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",60840,17.16,35700.0,434193810,0.00014012175806928247
